id,datetime,user_location,text,from,by,hashtags,mentions
1437806573385101317,2021-09-14 15:52:54,Ghaziabad,"RT @dataworkout: Artificial intelligence is unlikely to seriously harm society - https://t.co/QLzvzCvtUN

#ArtificialIntelligence #AI #Data…",dataworkout,AdvanceML,ArtificialIntelligence AI,dataworkout
1437806607253995521,2021-09-14 15:53:02,"Houston, TX",RT @craigbrownphd: Confluent announces governance for streaming data: The company behind real-time data mainstay Apache Kafka says its mana…,craigbrownphd,DrDataScientist,,craigbrownphd
1437806626682068994,2021-09-14 15:53:07,,"RT @PrUkkera: Real time recognition of hand writing
#MachineLearning #dev #DataScience #code #Python #RStats #TensorFlow #JavaScript #React…",PrUkkera,geraldmuvengei2,MachineLearning dev DataScience code Python RStats TensorFlow JavaScript,PrUkkera
1437806633107607555,2021-09-14 15:53:09,,RT @gp_pulipaka: Top Data Science #Books for ML Engineers. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow…,gp_pulipaka,Ahqlam,Books BigData Analytics DataScience IoT IIoT PyTorch Python RStats TensorFlow,gp_pulipaka
1437806657707327497,2021-09-14 15:53:15,Global,"RT @CoastData: Extended Reality, Fading the Lines between Imagination and Reality
https://t.co/39vtFjZACK
#AI #DataScience #Python #Machine…",CoastData,blackpeopledata,AI DataScience Python,CoastData
1437806665470906371,2021-09-14 15:53:16,Bangladesh,"RT @CoastData: Extended Reality, Fading the Lines between Imagination and Reality
https://t.co/39vtFjZACK
#AI #DataScience #Python #Machine…",CoastData,influencersajib,AI DataScience Python,CoastData
1437806683665977349,2021-09-14 15:53:21,Europe,"RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,CoderRetweet,,machinelearnTec
1437806698203435018,2021-09-14 15:53:24,Earth,"RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,xaelbot,,machinelearnTec
1437806713726455813,2021-09-14 15:53:28,Jammu And Kashmir,"RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,Bills_Bot,,machinelearnTec
1437806730809851906,2021-09-14 15:53:32,,"RT @geekyhumans: How to Make a Subdomain Scanner in Python: https://t.co/hXK5OtdTq1

vscode #OpenSource #codingisfun #programmingjoke #webd…",geekyhumans,banjofunk17,OpenSource codingisfun programmingjoke,geekyhumans
1437806742663012353,2021-09-14 15:53:35,Global,RT @ccdc_cambridge: We'll be @bioitworld next week to talk about why the CSD works well for #MachineLearning methods and highlight examples…,ccdc_cambridge,blackpeopledata,MachineLearning,ccdc_cambridge bioitworld
1437806751374528520,2021-09-14 15:53:37,"Lima, Peru",RT @mytrashcode: No. 1329 programming meme #programmingjoke #code #coding #javascript #python #datascience #programming #programmer #joke #…,mytrashcode,develCuy,programmingjoke code coding javascript python datascience programming programmer joke,mytrashcode
1437806779556040712,2021-09-14 15:53:44,"Dhaka, Bangladesh","RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,morolswediu,,machinelearnTec
1437806784991924229,2021-09-14 15:53:45,Earth,"RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,SATYAJIT1910,,machinelearnTec
1437806787059671050,2021-09-14 15:53:45,,"RT @webwppro: https://t.co/PSMATGbJHG 
#coding #IncarnationDay_SantRampalJi #Cybersecurity #blockchain #OpenSource #BigData #MachineLearnin…",webwppro,botfordev,coding IncarnationDay_SantRampalJi Cybersecurity blockchain OpenSource BigData,webwppro
1437806808253415424,2021-09-14 15:53:50,,RT @gp_pulipaka: Top Data Science #Books for ML Engineers. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow…,gp_pulipaka,richardkimphd,Books BigData Analytics DataScience IoT IIoT PyTorch Python RStats TensorFlow,gp_pulipaka
1437806814331080711,2021-09-14 15:53:52,"Kyiv, Ukraine",RT @StefDStoyanov: Machine Learning technology helps validate job completion as Telent continues in its mission for improved productivity -…,StefDStoyanov,elizabot9,,StefDStoyanov
1437806816965140496,2021-09-14 15:53:52,Internet,"RT @techlazy_msft: FRONTEND DEVELOPER
#vacancy 🇱🇧
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI #DataScience #MachineLearni…",techlazy_msft,cybersec_feeds,vacancy ArtificialIntelligence DigitalMarketing cybersecurity AI DataScience,techlazy_msft
1437806820974731268,2021-09-14 15:53:53,,RT @Naga39825648: Ggg,Naga39825648,Naga39825648,,Naga39825648
1437806828449157132,2021-09-14 15:53:55,Ghaziabad,RT @Eli_Krumova: I gave +Kred to @TwitterWomen on @Kred #influence #WomeninTech #WomenWhoCode #WomeninSTEM #womeninscience #WomeninBusiness…,Eli_Krumova,AdvanceML,influence WomeninTech WomenWhoCode WomeninSTEM womeninscience WomeninBusiness,Eli_Krumova TwitterWomen Kred
1437806836091179014,2021-09-14 15:53:57,Help us!,RT @StefDStoyanov: Machine Learning technology helps validate job completion as Telent continues in its mission for improved productivity -…,StefDStoyanov,ML_Tweet_Bot,,StefDStoyanov
1437806865014996998,2021-09-14 15:54:04,"Kyiv, Ukraine","RT @DataScience_1st: The challenge #DataScience industry is currently facing, is the absence of coordination between #business people and #…",DataScience_1st,elizabot9,DataScience business,DataScience_1st
1437806888406630409,2021-09-14 15:54:10,Switzerland,"RT @DataScience_1st: The challenge #DataScience industry is currently facing, is the absence of coordination between #business people and #…",DataScience_1st,TheCuriousLuke,DataScience business,DataScience_1st
1437806890537439233,2021-09-14 15:54:10,,"RT @TechbiesChannel: 💡A thread of all my blogs : 

🧵👇

#Python #MachineLearning #100DaysOfCode #DevCommunity #ArtificiallIntelligence #java…",TechbiesChannel,DjangoBot_,Python MachineLearning 100DaysOfCode DevCommunity ArtificiallIntelligence,TechbiesChannel
1437806907973058573,2021-09-14 15:54:14,MF world,"RT @CoastData: Extended Reality, Fading the Lines between Imagination and Reality
https://t.co/39vtFjZACK
#AI #DataScience #Python #Machine…",CoastData,mindfuldesserts,AI DataScience Python,CoastData
1437806915053051907,2021-09-14 15:54:16,Earth ,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,100DaysOf2020,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437806953460273162,2021-09-14 15:54:25,,"RT @machinelearnTec: Artificial Intelligence, Automation Aren't Killing Labor Market, Reports Says - Nextgov

https://t.co/cI3oUooU68

#Art…",machinelearnTec,BotRaj1,,machinelearnTec
1437806956849340421,2021-09-14 15:54:26,,"RT @machine_ml: RT @Fishbot8: RT @New081082: Solve Rubik Cube with AR and AI
#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch…",machine_ml,botfordev,DataAnalytics MachineLearning BigData DataScience PyTorch,machine_ml Fishbot8 New081082
1437806957507850242,2021-09-14 15:54:26,Europe,"RT @kr_vaibhaw: AI transforming #Education for the Better
#BigData #Analytics #DataScience #AI #blockchain #CodeNewbie #MachineLearning #Io…",kr_vaibhaw,CoderRetweet,Education BigData Analytics DataScience AI blockchain CodeNewbie MachineLearning,kr_vaibhaw
1437807011601788936,2021-09-14 15:54:39,"Dublin City, Ireland","RT @Wajdialkayal1: IT RECRUITER
#coding
#NodeJS 
#vacancy 🇱🇧
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI #DataScience #Ma…",Wajdialkayal1,BenjaminP3ters,coding NodeJS vacancy ArtificialIntelligence DigitalMarketing cybersecurity AI DataScience,Wajdialkayal1
1437807016920113152,2021-09-14 15:54:40,,"RT @marcusborba: #SAPNOW

Link: https://t.co/xYHKOcpsVm

Qual o perfil do novo executivo de tecnologia?

#DigitalTransformation #Intelligen…",marcusborba,TheDeveloperBot,SAPNOW DigitalTransformation,marcusborba
1437807017075302402,2021-09-14 15:54:40,"Hamburg, Germany","RT @marcusborba: #SAPNOW

Link: https://t.co/xYHKOcpsVm

Qual o perfil do novo executivo de tecnologia?

#DigitalTransformation #Intelligen…",marcusborba,WomenCodersBot,SAPNOW DigitalTransformation,marcusborba
1437807031629516808,2021-09-14 15:54:44,"Dhaka, Bangladesh","RT @techlazy_msft: FRONTEND DEVELOPER
#vacancy 🇱🇧
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI #DataScience #MachineLearni…",techlazy_msft,morolswediu,vacancy ArtificialIntelligence DigitalMarketing cybersecurity AI DataScience,techlazy_msft
1437807031763808262,2021-09-14 15:54:44,"Dhaka, Bangladesh","RT @TechbiesChannel: 💡A thread of all my blogs : 

🧵👇

#Python #MachineLearning #100DaysOfCode #DevCommunity #ArtificiallIntelligence #java…",TechbiesChannel,morolswediu,Python MachineLearning 100DaysOfCode DevCommunity ArtificiallIntelligence,TechbiesChannel
1437807031767945224,2021-09-14 15:54:44,"Dhaka, Bangladesh","RT @marcusborba: #SAPNOW

Link: https://t.co/xYHKOcpsVm

Qual o perfil do novo executivo de tecnologia?

#DigitalTransformation #Intelligen…",marcusborba,morolswediu,SAPNOW DigitalTransformation,marcusborba
1437807031726055426,2021-09-14 15:54:44,"Dhaka, Bangladesh","RT @Wajdialkayal1: IT RECRUITER
#coding
#NodeJS 
#vacancy 🇱🇧
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI #DataScience #Ma…",Wajdialkayal1,morolswediu,coding NodeJS vacancy ArtificialIntelligence DigitalMarketing cybersecurity AI DataScience,Wajdialkayal1
1437807031654694913,2021-09-14 15:54:44,"Dhaka, Bangladesh","RT @kr_vaibhaw: AI transforming #Education for the Better
#BigData #Analytics #DataScience #AI #blockchain #CodeNewbie #MachineLearning #Io…",kr_vaibhaw,morolswediu,Education BigData Analytics DataScience AI blockchain CodeNewbie MachineLearning,kr_vaibhaw
1437807036553732105,2021-09-14 15:54:45,Earth,"RT @Wajdialkayal1: IT RECRUITER
#coding
#NodeJS 
#vacancy 🇱🇧
#ArtificialIntelligence 
#DigitalMarketing
#cybersecurity
#AI #DataScience #Ma…",Wajdialkayal1,SATYAJIT1910,coding NodeJS vacancy ArtificialIntelligence DigitalMarketing cybersecurity AI DataScience,Wajdialkayal1
1437807082913284115,2021-09-14 15:54:56,Ghaziabad,"RT @Grepnetics: Business Solution  @NikseamC
#FrontEndDeveloper #DEVCommunity
#cybersecurity #ArtificialIntelligence #AI #DataScience #Mach…",Grepnetics,AdvanceML,FrontEndDeveloper DEVCommunity cybersecurity ArtificialIntelligence AI DataScience,Grepnetics NikseamC
1437807089385095171,2021-09-14 15:54:57,Europe,"RT @TrendingNews_7: The psychology of Artificial Intelligence - Neos Kosmos

 https://t.co/cTCT55bHbA

#ArtificialIntelligence #AI #DataSci…",TrendingNews_7,CoderRetweet,ArtificialIntelligence AI,TrendingNews_7
1437807112013467649,2021-09-14 15:55:03,,RT @PaoloPiccolo7: Do you know  #HCLNow? #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #dat…,PaoloPiccolo7,Nocodepediaa,HCLNow hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode,PaoloPiccolo7
1437807114009862147,2021-09-14 15:55:03,"Kyiv, Ukraine","RT @artyudin_nyc: StringMethod isalnum() 
check if all characters are alphabet letter and numbers 

#Python, #DataScience, #MachineLearning…",artyudin_nyc,elizabot9,Python DataScience MachineLearning,artyudin_nyc
1437807114790088707,2021-09-14 15:55:03,"Tel Aviv, Israel","RT @PrUkkera: Real time recognition of hand writing
#MachineLearning #dev #DataScience #code #Python #RStats #TensorFlow #JavaScript #React…",PrUkkera,ranrib,MachineLearning dev DataScience code Python RStats TensorFlow JavaScript,PrUkkera
1437807125498060805,2021-09-14 15:55:06,,"RT @Essay_Write25: Top grades guaranteed
Zero Plagiarism
Pay paper
homework 
assignment
#javascript 
#paython
#DataScience
research paper
P…",Essay_Write25,botfordev,javascript paython DataScience,Essay_Write25
1437807133689532416,2021-09-14 15:55:08,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,Nocodepediaa,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437807200261582851,2021-09-14 15:55:24,Delhi,RT @dataclaudius: Understanding ETL Tools as a Data-Centric Organization via/SmartDataCollective #Analytics #Data #BigData #DataScience #Bu…,dataclaudius,education_24x7,Analytics Data BigData DataScience,dataclaudius
1437807203528818690,2021-09-14 15:55:25,,"RT @marcusborba: US must not only lead in artificial intelligence, but also in its ethical application

https://t.co/RtrJPsAo8g

#Artificia…",marcusborba,ashkul111,,marcusborba
1437807219467329538,2021-09-14 15:55:28,,"RT @marcusborba: #SAPNOW

Link: https://t.co/xYHKOcpsVm

Qual o perfil do novo executivo de tecnologia?

#DigitalTransformation #Intelligen…",marcusborba,LetsCode15,SAPNOW DigitalTransformation,marcusborba
1437807228346589192,2021-09-14 15:55:31,Germany ,"RT @marcusborba: US must not only lead in artificial intelligence, but also in its ethical application

https://t.co/RtrJPsAo8g

#Artificia…",marcusborba,hubofml,,marcusborba
1437807254837899270,2021-09-14 15:55:37,"Kyiv, Ukraine","RT @PrUkkera: 3D Advertising AI

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #ReactJS #F…",PrUkkera,elizabot9,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript ReactJS,PrUkkera
1437807274223751172,2021-09-14 15:55:41,,RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,CyberSecurityN8,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437807276820209667,2021-09-14 15:55:42,,"RT @PrUkkera: 3D Advertising AI

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #ReactJS #F…",PrUkkera,opensource_orgs,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript ReactJS,PrUkkera
1437807283686215680,2021-09-14 15:55:44,"Dhaka, Bangladesh","RT @TrendingNews_7: The psychology of Artificial Intelligence - Neos Kosmos

 https://t.co/cTCT55bHbA

#ArtificialIntelligence #AI #DataSci…",TrendingNews_7,morolswediu,ArtificialIntelligence AI,TrendingNews_7
1437807283707252750,2021-09-14 15:55:44,"Dhaka, Bangladesh","RT @PrUkkera: 3D Advertising AI

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #ReactJS #F…",PrUkkera,morolswediu,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript ReactJS,PrUkkera
1437807283598249985,2021-09-14 15:55:44,"Dhaka, Bangladesh","RT @marcusborba: US must not only lead in artificial intelligence, but also in its ethical application

https://t.co/RtrJPsAo8g

#Artificia…",marcusborba,morolswediu,,marcusborba
1437807286177579008,2021-09-14 15:55:44,Earth,"RT @PrUkkera: 3D Advertising AI

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #ReactJS #F…",PrUkkera,xaelbot,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript ReactJS,PrUkkera
1437807289193439242,2021-09-14 15:55:45,Earth,"RT @TrendingNews_7: The psychology of Artificial Intelligence - Neos Kosmos

 https://t.co/cTCT55bHbA

#ArtificialIntelligence #AI #DataSci…",TrendingNews_7,SATYAJIT1910,ArtificialIntelligence AI,TrendingNews_7
1437807302422286347,2021-09-14 15:55:48,Jammu And Kashmir,"RT @PrUkkera: 3D Advertising AI

#DataAnalytics #MachineLearning #BigData #DataScience #PyTorch #Python #TensorFlow #JavaScript #ReactJS #F…",PrUkkera,Bills_Bot,DataAnalytics MachineLearning BigData DataScience PyTorch Python TensorFlow JavaScript ReactJS,PrUkkera
1437807310227664896,2021-09-14 15:55:50,"Hyderabad, India",RT @IMantovani65: #hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #code…,IMantovani65,sectest9,hclswlobp nocode lowcode javascript github nodejs cybersecurity devops 100DaysOfCode datascience ai bot,IMantovani65
1437807316112379907,2021-09-14 15:55:51,,RT @IainLJBrown: Overcoming AI bias to empower an equitable society #ArtificialIntelligence #AI #DataScience #100DaysOfCode #Python #Machin…,IainLJBrown,DjangoBot_,ArtificialIntelligence AI DataScience 100DaysOfCode Python,IainLJBrown
1437807325444726793,2021-09-14 15:55:54,"London, England",RT @dataworkout: 'National Artificial Intelligence Advisory Committee' to guide Biden on tech affecting society -  https://t.co/HxHylgJ9Gm…,dataworkout,RobynPope83,,dataworkout
1437807341043269632,2021-09-14 15:55:57,"Yogyakarta, Indonesia 🇮🇩","RT @justmarkham: Want to understand your scikit-learn Pipeline?

It's easy to create an interactive diagram in Jupyter!

You can...
➡️ clic…",justmarkham,gmarthas,,justmarkham
1437807342884728836,2021-09-14 15:55:58,Europe,"RT @IainLJBrown: Could Artificial Intelligence Diagnose Skin Cancer? - https://t.co/agj4TiYCAT

Read more here: https://t.co/yJLi5OaOWj

#A…",IainLJBrown,CoderRetweet,,IainLJBrown
